"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"88.900","4513","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.858","143.49","62","0.00","9","9","9","9","-1.577","0.0832","-0.1074","345.07","-2.444","-1.992","-1.764","-2.454","177.7","785.2","-17.80","0","0","0","0","0.6506","-11.3432","-11.3432","-0.320","-2.08","1.824","0.36","37.71","-1.317","-0.4587","25.16","100.00","0","0","108.51","0","0","0","0","0","0","0.0000","5768","0.0000","18.616","3.0000","135.85","0.0000","0","0","0","0","0","0.0000","0","88.92","88.92","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","65.63","65.63","70.11","70.11","14","-38.60","-10.24","-93.1","-15.71","1.000","-232.4","45.36","100","26.153","11.034","32.73","19.12","0.0000","1","32.94","0.0000","0.0000","0.0000","0.0000","5634","2115","5086","1683","311.177","319.733","342.313","350.824","26.1741","25.605","25.8065","26.1120","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.720","-5.153","-2.692","-3.038","-0.30","-0.22","1.22","3.27","70.838","86.030","68.540","70.450","75.018","93.15","71.510","75.220","71.460","88.73","67.454","70.944","68.151","85.33","64.282","67.751","3.566","-3.999","-0.1622","-0.1251","0","116.09","113.91","108.37","108.36","47","5"
"88.950","4515","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.858","143.49","62","0.00","9","9","9","9","-1.804","0.1245","0.0818","343.23","-2.279","-2.161","-1.569","-2.384","179.6","785.3","-17.79","0","0","0","0","0.6508","-11.3432","-11.3432","-0.351","2.46","1.760","-1.67","37.73","-1.403","-0.4410","30.13","100.00","0","0","108.57","0","0","0","0","0","0","0.0000","5771","0.0000","18.616","3.0000","135.93","1.0000","0","0","0","0","0","0.0000","0","88.97","88.97","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","62.57","62.57","68.13","68.13","14","-50.18","-11.21","-114.8","-19.50","1.000","-232.4","45.36","100","28.672","13.019","32.55","15.71","0.0000","1","34.21","0.0000","0.0000","0.0000","0.0000","6431","2111","6206","2106","309.202","319.624","339.401","349.891","26.1757","25.605","25.8071","26.1114","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.648","-5.072","-3.012","-3.277","-0.27","-0.21","1.25","3.57","70.848","86.031","68.544","70.447","75.133","93.13","71.557","75.188","71.569","88.71","67.502","70.914","68.254","85.31","64.330","67.723","3.570","-3.985","-0.1628","-0.1187","0","116.61","113.91","108.64","108.64","47","5"
"89.000","4517","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.867","143.49","62","0.00","9","9","9","9","-1.762","0.1566","0.0166","342.36","-2.376","-2.137","-1.575","-2.622","181.4","785.3","-17.78","0","0","0","0","0.6511","-11.3432","-11.3432","-0.247","2.68","1.641","-1.79","37.75","-1.551","-0.3563","29.79","100.00","0","0","108.52","0","0","0","0","0","0","0.0000","5768","0.0000","18.615","3.0000","136.01","0.0000","0","0","0","0","0","1.0000","0","89.02","89.02","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","65.50","65.50","62.47","62.47","14","-32.60","-3.96","-135.0","-22.11","1.000","-232.5","45.36","100","28.575","12.133","35.98","18.01","0.0000","1","34.70","0.0000","0.0000","0.0000","0.0000","5321","1271","7312","2359","311.700","321.781","336.793","349.237","26.1771","25.605","25.8079","26.1110","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.835","-5.309","-3.243","-3.504","-0.23","-0.20","1.16","3.51","70.856","86.030","68.549","70.444","75.239","93.09","71.629","75.170","71.670","88.67","67.572","70.898","68.348","85.27","64.401","67.707","3.570","-3.994","-0.1750","-0.1239","0","116.69","113.88","108.61","108.60","47","5"
"89.050","4519","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.867","143.49","62","0.00","9","9","9","9","-1.897","0.1048","0.1247","339.87","-2.341","-2.185","-1.785","-2.875","183.4","785.3","-17.76","0","0","0","0","0.6514","-11.3432","-11.3432","-0.250","0.28","1.541","-2.42","37.77","-1.587","-0.3625","27.63","100.00","0","0","108.64","0","0","0","0","0","0","0.0000","5775","0.0000","18.614","3.0000","136.10","1.0000","0","0","0","0","0","1.0000","0","89.07","89.07","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","63.11","63.11","59.83","59.83","14","-37.62","-8.28","-126.5","-19.65","1.000","-232.6","45.36","100","27.810","11.723","40.16","20.89","0.0000","1","36.76","0.0000","0.0000","0.0000","0.0000","6842","2270","6889","2119","308.316","319.498","337.794","349.733","26.1785","25.605","25.8091","26.1107","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-5.015","-5.448","-3.185","-3.501","-0.34","-0.25","1.14","3.39","70.865","86.028","68.557","70.442","75.349","93.05","71.707","75.159","71.774","88.63","67.648","70.888","68.447","85.24","64.474","67.697","3.569","-3.994","-0.1889","-0.1300","0","116.52","113.95","108.56","108.56","47","5"
"89.100","4521","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.867","143.49","62","0.00","9","9","9","9","-1.886","0.1492","0.1287","339.50","-2.303","-2.328","-1.733","-2.805","185.3","785.3","-17.75","0","0","0","0","0.6517","-11.3432","-11.3432","-0.196","2.89","1.389","-2.41","37.79","-1.617","-0.3765","29.79","100.00","0","0","108.96","0","0","0","0","0","0","0.0000","5792","0.0000","18.613","3.0000","136.16","0.0000","0","0","0","0","0","1.0000","0","89.13","89.13","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","61.45","61.45","60.90","60.90","14","-39.20","-5.39","-131.0","-18.93","1.000","-232.6","45.36","100","31.238","13.624","39.16","19.45","0.0000","1","38.72","0.0000","0.0000","0.0000","0.0000","6660","1566","7278","2189","308.605","321.021","336.806","349.626","26.1804","25.605","25.8102","26.1103","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.955","-5.404","-3.294","-3.609","-0.29","-0.21","1.34","3.72","70.877","86.029","68.564","70.439","75.490","93.03","71.788","75.143","71.907","88.62","67.727","70.872","68.572","85.22","64.552","67.682","3.574","-3.981","-0.1849","-0.1267","0","116.74","114.01","108.97","108.97","47","5"
"89.150","4523","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.867","143.49","62","0.00","9","9","9","9","-1.798","0.1287","0.0998","339.44","-2.298","-2.135","-2.105","-3.031","187.1","785.2","-17.74","0","0","0","0","0.6519","-11.3432","-11.3432","-0.153","0.00","1.353","0.54","37.83","-1.634","-0.3743","26.15","100.00","0","0","108.81","0","0","0","0","0","0","0.0000","5784","0.0000","18.613","3.0000","136.30","1.0000","0","0","0","0","0","1.0000","0","89.17","89.17","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","64.12","64.12","58.62","58.62","14","-28.31","-3.52","-125.0","-21.34","1.000","-232.6","45.36","100","29.906","11.461","42.55","22.59","0.0000","1","40.88","0.0000","0.0000","0.0000","0.0000","6195","1362","6955","2282","309.884","321.623","337.497","349.391","26.1820","25.604","25.8116","26.1100","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-5.138","-5.599","-3.243","-3.538","-0.29","-0.28","1.21","3.39","70.888","86.026","68.572","70.438","75.614","92.98","71.885","75.139","72.025","88.57","67.819","70.868","68.682","85.17","64.642","67.677","3.572","-3.998","-0.1976","-0.1345","0","116.59","114.06","108.72","108.72","47","5"
"89.200","4525","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.873","143.49","62","0.00","9","9","9","9","-1.768","0.1821","0.0046","341.13","-2.343","-2.069","-2.059","-2.803","189.0","785.1","-17.72","0","0","0","0","0.6522","-11.3432","-11.3432","-0.188","0.27","1.385","0.10","37.86","-1.617","-0.4080","26.42","100.00","0","0","109.36","0","0","0","0","0","0","0.0000","5813","0.0000","18.611","3.0000","136.41","0.0000","0","0","0","0","0","1.0000","0","89.22","89.22","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","64.02","64.02","61.44","61.44","14","-28.06","-5.68","-114.9","-19.29","1.000","-232.7","44.77","100","29.200","12.240","38.92","20.55","0.0000","1","42.84","0.0000","0.0000","0.0000","0.0000","5763","1790","6578","2199","310.896","320.481","338.514","349.513","26.1836","25.604","25.8127","26.1097","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-5.059","-5.511","-3.189","-3.533","-0.30","-0.26","1.60","3.77","70.898","86.025","68.579","70.436","75.732","92.95","71.957","75.126","72.138","88.54","67.889","70.856","68.788","85.15","64.710","67.665","3.529","-3.946","-0.1828","-0.1290","0","116.61","114.21","109.31","109.31","47","5"
"89.250","4527","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.873","143.49","62","0.00","9","9","9","9","-1.875","0.1562","0.1323","340.81","-2.336","-2.209","-1.851","-2.720","191.0","784.9","-17.70","0","0","0","0","0.6525","-11.3432","-11.3432","-0.209","0.30","1.371","0.11","37.91","-1.613","-0.4230","26.48","100.00","0","0","109.30","0","0","0","0","0","0","0.0000","5810","0.0000","18.611","3.0000","136.59","1.0000","0","0","0","0","0","1.0000","0","89.28","89.28","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","62.70","62.70","62.97","62.97","14","-36.38","-8.04","-112.9","-20.76","1.000","-232.8","43.79","100","28.930","11.922","38.28","19.98","0.0000","1","43.82","0.0000","0.0000","0.0000","0.0000","6676","2205","6433","2279","308.651","319.639","338.743","349.349","26.1854","25.604","25.8139","26.1093","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-5.016","-5.444","-3.205","-3.497","-0.32","-0.30","1.51","3.65","70.909","86.024","68.587","70.433","75.856","92.92","72.039","75.114","72.255","88.51","67.968","70.845","68.898","85.12","64.787","67.653","3.469","-3.884","-0.1808","-0.1281","0","116.83","114.35","109.30","109.30","47","5"
"89.300","4528","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.873","143.49","62","0.00","9","9","9","9","-1.784","0.1518","0.0437","341.33","-2.288","-2.204","-1.650","-2.511","192.8","784.7","-17.69","0","0","0","0","0.6527","-11.3432","-11.3432","-0.134","3.26","1.230","-4.11","37.94","-1.655","-0.4075","29.81","100.00","0","0","110.08","0","0","0","0","0","0","0.0000","5851","0.0000","18.610","3.0000","136.71","0.0000","0","0","0","0","0","1.0000","0","89.32","89.32","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","61.98","61.98","61.79","61.79","14","-41.75","-9.64","-123.8","-10.84","1.000","-232.8","41.85","100","29.934","14.502","36.61","18.59","0.0000","1","45.19","0.0000","0.0000","0.0000","0.0000","6051","2019","7116","1599","310.125","319.938","337.426","351.047","26.1872","25.604","25.8149","26.1088","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.758","-5.174","-3.315","-3.654","-0.29","-0.21","1.60","4.45","70.920","86.025","68.593","70.430","75.979","92.91","72.115","75.096","72.372","88.50","68.042","70.828","69.009","85.11","64.859","67.637","3.327","-3.711","-0.1753","-0.1240","0","117.21","114.52","109.72","110.11","47","5"
"89.350","4530","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.873","143.49","62","0.00","9","9","9","9","-1.834","0.1669","0.1493","340.28","-2.174","-2.244","-1.960","-2.780","194.7","784.4","-17.67","0","0","0","0","0.6530","-11.3432","-11.3432","-0.045","1.12","1.055","-3.03","38.00","-1.706","-0.3718","27.22","100.00","0","0","109.70","0","0","0","0","0","0","0.0000","5831","0.0000","18.609","3.0000","136.94","1.0000","0","0","0","0","0","1.0000","0","89.37","89.37","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","63.96","63.96","57.76","57.76","14","-47.20","-7.81","-121.1","-18.33","1.000","-232.8","38.66","100","28.423","12.612","41.76","20.66","0.0000","1","47.25","0.0000","0.0000","0.0000","0.0000","6190","1650","6999","2139","309.760","320.888","337.460","349.600","26.1889","25.604","25.8164","26.1085","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.669","-5.088","-3.329","-3.617","-0.27","-0.27","1.51","3.81","70.930","86.023","68.603","70.428","76.076","92.87","72.212","75.092","72.464","88.46","68.136","70.825","69.096","85.07","64.951","67.633","3.070","-3.453","-0.1936","-0.1299","0","117.33","114.64","109.61","109.63","47","5"
"89.400","4532","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.879","143.49","62","0.00","9","9","9","9","-1.703","0.1916","0.0039","341.95","-2.192","-2.423","-1.831","-2.832","196.6","784.1","-17.65","0","0","0","0","0.6533","-11.3432","-11.3432","-0.048","-0.08","0.888","-2.94","38.06","-1.731","-0.3824","26.11","100.00","0","0","110.31","0","0","0","0","0","0","0.0000","5864","0.0000","18.608","3.0000","137.15","0.0000","0","0","0","0","0","1.0000","0","89.42","89.42","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","65.30","65.30","59.09","59.09","14","-47.85","-9.62","-121.4","-12.64","1.000","-232.9","34.83","100","27.756","12.268","39.54","20.16","0.0000","1","49.12","0.0000","0.0000","0.0000","0.0000","5492","1665","7067","1739","311.456","320.940","337.369","350.749","26.1906","25.604","25.8178","26.1081","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.448","-4.855","-3.304","-3.641","-0.24","-0.23","1.76","4.21","70.941","86.022","68.612","70.426","76.175","92.82","72.308","75.080","72.559","88.42","68.229","70.813","69.185","85.03","65.042","67.621","2.777","-3.144","-0.1847","-0.1278","0","117.43","114.91","110.02","110.28","47","5"
"89.450","4534","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.879","143.49","62","0.00","9","9","9","9","-1.573","0.2070","-0.0736","343.87","-2.055","-2.409","-1.780","-2.877","198.4","783.7","-17.63","0","0","0","0","0.6535","-11.3432","-11.3432","-0.119","-2.06","0.775","-1.48","38.13","-1.737","-0.4141","23.93","100.00","0","0","110.56","0","0","0","0","0","0","0.0000","5877","0.0000","18.607","3.0000","137.41","1.0000","0","0","0","0","0","1.0000","0","89.47","89.47","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","67.72","67.72","61.65","61.65","14","-52.94","-6.45","-110.2","-13.27","1.000","-232.9","31.32","100","25.849","10.995","38.74","19.24","0.0000","1","51.95","0.0000","0.0000","0.0000","0.0000","5356","1109","6502","1812","311.865","322.327","338.750","350.536","26.1920","25.603","25.8191","26.1077","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-4.261","-4.666","-3.244","-3.566","-0.22","-0.21","1.84","4.32","70.950","86.019","68.620","70.423","76.242","92.77","72.387","75.071","72.624","88.37","68.306","70.804","69.248","84.99","65.117","67.611","2.493","-2.858","-0.1810","-0.1259","0","117.55","115.16","110.22","110.56","47","5"
"89.500","4536","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.879","143.49","62","0.00","9","9","9","9","-1.627","0.2195","-0.0307","344.22","-2.288","-2.717","-1.527","-2.616","200.3","783.3","-17.61","0","0","0","0","0.6538","-11.3432","-11.3432","-0.201","0.10","0.714","-0.95","38.20","-1.742","-0.4543","26.02","100.00","0","0","111.29","0","0","0","0","0","0","0.0000","5916","0.0000","18.606","3.0000","137.68","0.0000","0","0","0","0","0","0.0000","0","89.52","89.52","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","64.75","64.75","68.05","68.05","14","-83.08","-12.11","-97.8","-10.81","1.000","-233.0","27.49","100","27.251","11.478","34.12","17.84","0.0000","1","55.37","0.0000","0.0000","0.0000","0.0000","6589","1493","6106","1728","309.209","321.207","339.753","350.744","26.1939","25.603","25.8202","26.1072","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-3.905","-4.261","-3.309","-3.640","-0.23","-0.18","2.11","4.92","70.962","86.017","68.626","70.420","76.330","92.73","72.461","75.055","72.708","88.33","68.378","70.789","69.327","84.94","65.189","67.596","2.178","-2.518","-0.1653","-0.1227","0","117.97","115.52","110.82","111.40","47","5"
"89.550","4538","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.885","143.49","62","0.00","9","9","9","9","-1.691","0.3057","0.0132","343.99","-2.223","-2.554","-1.801","-2.764","202.1","782.9","-17.60","0","0","0","0","0.6541","-11.3432","-11.3432","-0.157","1.36","0.730","0.00","38.29","-1.817","-0.4049","25.94","100.00","0","0","111.20","0","0","0","0","0","0","0.0000","5911","0.0000","18.605","3.0000","138.00","1.0000","0","0","0","0","0","0.0000","0","89.57","89.57","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","65.80","65.80","66.11","66.11","14","-72.89","-13.73","-100.0","-18.29","1.000","-233.0","23.98","100","27.157","11.564","33.48","18.18","0.0000","1","59.48","0.0000","0.0000","0.0000","0.0000","5483","1646","6530","2441","311.491","320.912","338.672","348.768","26.1956","25.602","25.8213","26.1068","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-3.708","-4.075","-3.469","-3.737","-0.20","-0.22","2.22","4.59","70.973","86.015","68.633","70.418","76.401","92.68","72.546","75.050","72.776","88.28","68.461","70.784","69.391","84.89","65.271","67.592","1.894","-2.219","-0.1637","-0.1246","0","118.33","115.82","111.19","111.46","47","5"
"89.600","4540","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-3.885","143.49","62","0.00","9","9","9","9","-1.644","0.2689","0.0079","343.44","-2.200","-2.885","-2.107","-2.655","204.0","782.4","-17.58","0","0","0","0","0.6544","-11.3432","-11.3432","-0.096","1.54","0.609","-4.12","38.39","-1.852","-0.3776","25.50","100.00","0","0","111.78","0","0","0","0","0","0","0.0000","5942","0.0000","18.604","3.0000","138.34","0.0000","0","0","0","0","0","0.0000","0","89.62","89.62","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","65.73","65.73","61.83","61.83","14","-72.70","-20.53","-101.2","-13.70","1.000","-233.1","21.44","100","26.209","12.798","35.69","18.98","0.0000","1","66.12","0.0000","0.0000","0.0000","0.0000","5134","1991","6621","2057","312.419","319.849","338.531","349.928","26.1974","25.602","25.8226","26.1065","324.999988000","324.999988000","354.999989000","354.999989000","100.0000","100.0000","100.0000","100.0000","-3.504","-3.872","-3.445","-3.747","-0.17","-0.18","2.24","4.78","70.984","86.014","68.641","70.415","76.457","92.63","72.640","75.045","72.829","88.24","68.551","70.780","69.441","84.85","65.357","67.587","1.671","-1.982","-0.1707","-0.1255","0","118.63","116.24","111.44","111.84","47","5"
